Flare_ID,StartTime,PeakTime,EndTime,Class,ClassLetter,ClassNumber,ClassGroup,Observatory,StartPeak,PeakEnd,StartEnd,day,FAIalerts_W,FAIalerts_WStart,FAIalerts_WPeak,FAIalerts_StartPeak,FAIalerts_PeakEnd,FAIalerts_startEnd,AnticipationStart,AnticipationPeak,Peak_to_lastFAI,Time_since_prev_flare_end,Time_since_prev_flare_peak,RelAnticipation_Peak,RelAnticipation_Start
Flare_20240808_1757,2024-08-08 17:18:00,2024-08-08 17:25:00,2024-08-08 17:35:00,C6.4,C,6.4,C5-9.9,GOES,7.0,10.0,17.0,2024-08-08,5,1,5,4,0,4,1.0,8.0,1.0,,,1.1428571428571428,0.14285714285714285
Flare_20240808_1758,2024-08-08 17:35:00,2024-08-08 17:44:00,2024-08-08 17:51:00,C6.5,C,6.5,C5-9.9,GOES,9.0,7.0,16.0,2024-08-08,4,0,4,4,0,4,,4.0,1.0,9.0,19.0,0.4444444444444444,
Flare_20240808_1759,2024-08-08 18:39:00,2024-08-08 18:44:00,2024-08-08 18:48:00,C6.1,C,6.1,C5-9.9,GOES,5.0,4.0,9.0,2024-08-08,0,0,0,0,0,0,,,,53.0,60.0,,
Flare_20240808_1760,2024-08-08 19:01:00,2024-08-08 19:35:00,2024-08-08 19:57:00,X1.3,X,1.3,X1-4.9,GOES,34.0,22.0,56.0,2024-08-08,9,0,9,9,0,9,,30.0,17.0,47.0,51.0,0.8823529411764706,
Flare_20240808_1761,2024-08-08 22:46:00,2024-08-08 22:51:00,2024-08-08 22:56:00,M1.2,M,1.2,M1-4.9,GOES,5.0,5.0,10.0,2024-08-08,1,1,1,0,0,0,30.0,35.0,35.0,174.0,,7.0,6.0
Flare_20240814_1763,2024-08-14 03:09:00,2024-08-14 03:16:00,2024-08-14 03:21:00,C9.2,C,9.2,C5-9.9,GOES,7.0,5.0,12.0,2024-08-14,13,12,13,1,0,1,30.0,37.0,2.0,,,5.285714285714286,4.285714285714286
Flare_20240814_1765,2024-08-14 06:00:00,2024-08-14 06:40:00,2024-08-14 07:08:00,X1.1,X,1.1,X1-4.9,GOES,40.0,28.0,68.0,2024-08-14,10,3,10,7,0,7,4.0,44.0,29.0,,,1.1,0.1
Flare_20240814_1766,2024-08-14 13:16:00,2024-08-14 13:24:00,2024-08-14 13:38:00,M1.0,M,1.0,M1-4.9,GOES,8.0,14.0,22.0,2024-08-14,7,2,7,5,0,5,14.0,22.0,4.0,,,2.75,1.75
Flare_20240814_1767,2024-08-14 15:39:00,2024-08-14 15:49:00,2024-08-14 15:57:00,M5.3,M,5.3,M5-9.9,GOES,10.0,8.0,18.0,2024-08-14,5,0,5,5,0,5,,8.0,4.0,131.0,145.0,0.8,
Flare_20240814_1768,2024-08-14 18:00:00,2024-08-14 18:06:00,2024-08-14 18:11:00,C8.6,C,8.6,C5-9.9,GOES,6.0,5.0,11.0,2024-08-14,1,0,1,1,0,1,,1.0,1.0,129.0,137.0,0.16666666666666666,
Flare_20240814_1769,2024-08-14 21:32:00,2024-08-14 21:39:00,2024-08-14 21:44:00,C5.7,C,5.7,C5-9.9,GOES,7.0,5.0,12.0,2024-08-14,3,2,3,1,0,1,24.0,31.0,1.0,,,4.428571428571429,3.4285714285714284
Flare_20241024_1828,2024-10-24 10:22:00,2024-10-24 10:29:00,2024-10-24 10:34:00,M1.2,M,1.2,M1-4.9,GOES,7.0,5.0,12.0,2024-10-24,3,0,3,3,0,3,,3.0,1.0,,,0.42857142857142855,
Flare_20241024_1829,2024-10-24 12:42:00,2024-10-24 12:50:00,2024-10-24 12:58:00,C6.4,C,6.4,C5-9.9,GOES,8.0,8.0,16.0,2024-10-24,4,0,4,4,0,4,,4.0,1.0,136.0,141.0,0.5,
Flare_20241026_1830,2024-10-26 02:11:00,2024-10-26 02:19:00,2024-10-26 02:25:00,C4.5,C,4.5,C1-4.9,GOES,8.0,6.0,14.0,2024-10-26,3,0,3,3,0,3,,3.0,1.0,,,0.375,
Flare_20241026_1834,2024-10-26 11:36:00,2024-10-26 11:50:00,2024-10-26 11:57:00,M2.2,M,2.2,M1-4.9,GOES,14.0,7.0,21.0,2024-10-26,1,0,1,1,0,1,,7.0,7.0,,,0.5,
Flare_20241026_1835,2024-10-26 11:58:00,2024-10-26 12:06:00,2024-10-26 12:13:00,M2.8,M,2.8,M1-4.9,GOES,8.0,7.0,15.0,2024-10-26,0,0,0,0,0,0,,,,9.0,16.0,,
Flare_20241026_1836,2024-10-26 14:04:00,2024-10-26 14:16:00,2024-10-26 14:30:00,M1.6,M,1.6,M1-4.9,GOES,12.0,14.0,26.0,2024-10-26,1,1,1,0,0,0,9.0,21.0,21.0,123.0,130.0,1.75,0.75
Flare_20241026_1837,2024-10-26 22:28:00,2024-10-26 22:38:00,2024-10-26 22:58:00,C9.7,C,9.7,C5-9.9,GOES,10.0,20.0,30.0,2024-10-26,6,3,6,3,0,3,21.0,31.0,1.0,,,3.1,2.1
Flare_20241031_1838,2024-10-31 00:42:00,2024-10-31 00:51:00,2024-10-31 01:00:00,C9.3,C,9.3,C5-9.9,GOES,9.0,9.0,18.0,2024-10-31,8,0,8,8,0,8,,8.0,1.0,,,0.8888888888888888,
Flare_20241031_1839,2024-10-31 02:16:00,2024-10-31 02:52:00,2024-10-31 03:23:00,M1.0,M,1.0,M1-4.9,GOES,36.0,31.0,67.0,2024-10-31,26,4,26,22,0,22,26.0,62.0,4.0,112.0,121.0,1.7222222222222223,0.7222222222222222
Flare_20241031_1840,2024-10-31 03:23:00,2024-10-31 03:30:00,2024-10-31 03:37:00,M1.0,M,1.0,M1-4.9,GOES,7.0,7.0,14.0,2024-10-31,0,0,0,0,0,0,,,,7.0,38.0,,
Flare_20241031_1841,2024-10-31 05:03:00,2024-10-31 05:11:00,2024-10-31 05:18:00,C5.6,C,5.6,C5-9.9,GOES,8.0,7.0,15.0,2024-10-31,13,5,13,8,0,8,5.0,13.0,1.0,94.0,101.0,1.625,0.625
Flare_20241031_1842,2024-10-31 08:24:00,2024-10-31 08:31:00,2024-10-31 08:37:00,C6.2,C,6.2,C5-9.9,GOES,7.0,6.0,13.0,2024-10-31,2,0,2,2,0,2,,2.0,1.0,,,0.2857142857142857,
Flare_20241031_1843,2024-10-31 08:37:00,2024-10-31 08:45:00,2024-10-31 08:49:00,C5.5,C,5.5,C5-9.9,GOES,8.0,4.0,12.0,2024-10-31,1,0,1,1,0,1,,1.0,1.0,8.0,14.0,0.125,
Flare_20241031_1844,2024-10-31 08:56:00,2024-10-31 09:04:00,2024-10-31 09:12:00,C7.6,C,7.6,C5-9.9,GOES,8.0,8.0,16.0,2024-10-31,5,0,5,5,0,5,,5.0,1.0,15.0,19.0,0.625,
Flare_20241031_1845,2024-10-31 09:22:00,2024-10-31 09:37:00,2024-10-31 09:56:00,M1.3,M,1.3,M1-4.9,GOES,15.0,19.0,34.0,2024-10-31,4,0,4,4,0,4,,6.0,3.0,25.0,33.0,0.4,
Flare_20241031_1846,2024-10-31 10:19:00,2024-10-31 10:23:00,2024-10-31 10:54:00,C6.4,C,6.4,C5-9.9,GOES,4.0,31.0,35.0,2024-10-31,0,0,0,0,0,0,,,,27.0,46.0,,
Flare_20241031_1847,2024-10-31 12:41:00,2024-10-31 12:54:00,2024-10-31 13:03:00,M2.4,M,2.4,M1-4.9,GOES,13.0,9.0,22.0,2024-10-31,0,0,0,0,0,0,,,,120.0,151.0,,
Flare_20241031_1848,2024-10-31 13:46:00,2024-10-31 13:59:00,2024-10-31 14:11:00,M1.2,M,1.2,M1-4.9,GOES,13.0,12.0,25.0,2024-10-31,7,0,7,7,0,7,,7.0,1.0,56.0,65.0,0.5384615384615384,
Flare_20241031_1849,2024-10-31 18:21:00,2024-10-31 18:29:00,2024-10-31 18:31:00,C4.7,C,4.7,C1-4.9,GOES,8.0,2.0,10.0,2024-10-31,9,7,9,2,0,2,8.0,16.0,1.0,,,2.0,1.0
Flare_20241031_1851,2024-10-31 18:57:00,2024-10-31 19:07:00,2024-10-31 19:18:00,M1.0,M,1.0,M1-4.9,GOES,10.0,11.0,21.0,2024-10-31,7,1,7,6,0,6,25.0,35.0,1.0,36.0,38.0,3.5,2.5
Flare_20241031_1852,2024-10-31 20:14:00,2024-10-31 20:25:00,2024-10-31 20:32:00,C6.3,C,6.3,C5-9.9,GOES,11.0,7.0,18.0,2024-10-31,6,0,6,6,0,6,,6.0,1.0,67.0,78.0,0.5454545454545454,
Flare_20241031_1853,2024-10-31 21:03:00,2024-10-31 21:10:00,2024-10-31 21:12:00,M4.6,M,4.6,M1-4.9,GOES,7.0,2.0,9.0,2024-10-31,0,0,0,0,0,0,,,,38.0,45.0,,
Flare_20241031_1854,2024-10-31 21:12:00,2024-10-31 21:20:00,2024-10-31 21:27:00,X2.0,X,2.0,X1-4.9,GOES,8.0,7.0,15.0,2024-10-31,1,0,1,1,0,1,,7.0,7.0,8.0,10.0,0.875,
Flare_20241106_1855,2024-11-06 01:22:00,2024-11-06 01:26:00,2024-11-06 01:31:00,C6.0,C,6.0,C5-9.9,GOES,4.0,5.0,9.0,2024-11-06,5,5,5,0,0,0,21.0,25.0,8.0,,,6.25,5.25
Flare_20241106_1856,2024-11-06 02:28:00,2024-11-06 02:38:00,2024-11-06 02:46:00,M1.1,M,1.1,M1-4.9,GOES,10.0,8.0,18.0,2024-11-06,16,10,16,6,0,6,19.0,29.0,1.0,67.0,72.0,2.9,1.9
Flare_20241106_1857,2024-11-06 03:02:00,2024-11-06 03:09:00,2024-11-06 03:14:00,M1.2,M,1.2,M1-4.9,GOES,7.0,5.0,12.0,2024-11-06,3,0,3,3,0,3,,3.0,1.0,23.0,31.0,0.42857142857142855,
Flare_20241106_1858,2024-11-06 03:57:00,2024-11-06 04:08:00,2024-11-06 04:27:00,C7.9,C,7.9,C5-9.9,GOES,11.0,19.0,30.0,2024-11-06,8,4,8,4,0,4,25.0,36.0,1.0,54.0,59.0,3.272727272727273,2.272727272727273
Flare_20241106_1859,2024-11-06 06:54:00,2024-11-06 07:06:00,2024-11-06 07:13:00,C7.5,C,7.5,C5-9.9,GOES,12.0,7.0,19.0,2024-11-06,8,3,8,5,0,5,27.0,39.0,3.0,159.0,178.0,3.25,2.25
Flare_20241106_1860,2024-11-06 07:13:00,2024-11-06 07:29:00,2024-11-06 07:36:00,C8.9,C,8.9,C5-9.9,GOES,16.0,7.0,23.0,2024-11-06,9,0,9,9,0,9,,9.0,1.0,16.0,23.0,0.5625,
Flare_20241106_1861,2024-11-06 07:36:00,2024-11-06 08:04:00,2024-11-06 08:23:00,M2.9,M,2.9,M1-4.9,GOES,28.0,19.0,47.0,2024-11-06,17,0,17,17,0,17,,18.0,2.0,28.0,35.0,0.6428571428571429,
Flare_20241106_1862,2024-11-06 08:48:00,2024-11-06 08:50:00,2024-11-06 08:54:00,M5.8,M,5.8,M5-9.9,GOES,2.0,4.0,6.0,2024-11-06,0,0,0,0,0,0,,,,27.0,46.0,,
Flare_20241106_1863,2024-11-06 11:56:00,2024-11-06 12:04:00,2024-11-06 12:10:00,M1.5,M,1.5,M1-4.9,GOES,8.0,6.0,14.0,2024-11-06,10,7,10,3,0,3,24.0,32.0,6.0,,,4.0,3.0
Flare_20241106_1864,2024-11-06 12:25:00,2024-11-06 12:31:00,2024-11-06 12:35:00,C7.1,C,7.1,C5-9.9,GOES,6.0,4.0,10.0,2024-11-06,0,0,0,0,0,0,,,,21.0,27.0,,
Flare_20241106_1865,2024-11-06 12:46:00,2024-11-06 12:53:00,2024-11-06 12:56:00,C7.4,C,7.4,C5-9.9,GOES,7.0,3.0,10.0,2024-11-06,1,0,1,1,0,1,,1.0,1.0,18.0,22.0,0.14285714285714285,
Flare_20241106_1866,2024-11-06 12:56:00,2024-11-06 13:02:00,2024-11-06 13:11:00,M1.2,M,1.2,M1-4.9,GOES,6.0,9.0,15.0,2024-11-06,0,0,0,0,0,0,,,,6.0,9.0,,
Flare_20241106_1867,2024-11-06 13:24:00,2024-11-06 13:40:00,2024-11-06 13:46:00,X2.3,X,2.3,X1-4.9,GOES,16.0,6.0,22.0,2024-11-06,9,0,9,9,0,9,,11.0,3.0,29.0,38.0,0.6875,
Flare_20241106_1869,2024-11-06 17:10:00,2024-11-06 17:18:00,2024-11-06 17:23:00,M1.2,M,1.2,M1-4.9,GOES,8.0,5.0,13.0,2024-11-06,7,6,7,1,0,1,27.0,35.0,8.0,,,4.375,3.375
Flare_20241106_1870,2024-11-06 18:53:00,2024-11-06 18:59:00,2024-11-06 19:13:00,M1.1,M,1.1,M1-4.9,GOES,6.0,14.0,20.0,2024-11-06,3,3,3,0,0,0,30.0,36.0,22.0,96.0,101.0,6.0,5.0
Flare_20241106_1871,2024-11-06 20:35:00,2024-11-06 20:42:00,2024-11-06 20:52:00,M1.3,M,1.3,M1-4.9,GOES,7.0,10.0,17.0,2024-11-06,6,1,6,5,0,5,30.0,37.0,3.0,89.0,103.0,5.285714285714286,4.285714285714286
Flare_20241106_1872,2024-11-06 22:20:00,2024-11-06 22:29:00,2024-11-06 22:43:00,C5.5,C,5.5,C5-9.9,GOES,9.0,14.0,23.0,2024-11-06,6,5,6,1,0,1,29.0,38.0,1.0,97.0,107.0,4.222222222222222,3.2222222222222223
Flare_20241106_1873,2024-11-06 22:43:00,2024-11-06 23:05:00,2024-11-06 23:10:00,M1.1,M,1.1,M1-4.9,GOES,22.0,5.0,27.0,2024-11-06,7,0,7,7,0,7,,17.0,1.0,22.0,36.0,0.7727272727272727,
Flare_20241106_1874,2024-11-06 23:10:00,2024-11-06 23:16:00,2024-11-06 23:21:00,M1.1,M,1.1,M1-4.9,GOES,6.0,5.0,11.0,2024-11-06,0,0,0,0,0,0,,,,6.0,11.0,,
Flare_20241208_1876,2024-12-08 00:37:00,2024-12-08 00:42:00,2024-12-08 00:47:00,C2.5,C,2.5,C1-4.9,GOES,5.0,5.0,10.0,2024-12-08,9,9,9,0,0,0,15.0,20.0,9.0,,,4.0,3.0
Flare_20241208_1878,2024-12-08 02:26:00,2024-12-08 02:31:00,2024-12-08 02:38:00,C2.0,C,2.0,C1-4.9,GOES,5.0,7.0,12.0,2024-12-08,1,0,1,1,0,1,,1.0,1.0,104.0,109.0,0.2,
Flare_20241208_1879,2024-12-08 04:53:00,2024-12-08 04:59:00,2024-12-08 05:02:00,C2.3,C,2.3,C1-4.9,GOES,6.0,3.0,9.0,2024-12-08,2,0,2,2,0,2,,2.0,1.0,141.0,148.0,0.3333333333333333,
Flare_20241208_1880,2024-12-08 05:02:00,2024-12-08 05:07:00,2024-12-08 05:11:00,C2.4,C,2.4,C1-4.9,GOES,5.0,4.0,9.0,2024-12-08,0,0,0,0,0,0,,,,5.0,8.0,,
Flare_20241208_1881,2024-12-08 08:23:00,2024-12-08 08:32:00,2024-12-08 08:50:00,C3.2,C,3.2,C1-4.9,GOES,9.0,18.0,27.0,2024-12-08,13,4,13,9,0,9,27.0,36.0,1.0,,,4.0,3.0
Flare_20241208_1882,2024-12-08 08:50:00,2024-12-08 09:06:00,2024-12-08 09:10:00,X2.2,X,2.2,X1-4.9,GOES,16.0,4.0,20.0,2024-12-08,2,0,2,2,0,2,,10.0,9.0,16.0,34.0,0.625,
Flare_20241208_1883,2024-12-08 10:06:00,2024-12-08 10:13:00,2024-12-08 10:21:00,C2.9,C,2.9,C1-4.9,GOES,7.0,8.0,15.0,2024-12-08,4,1,4,3,0,3,1.0,8.0,1.0,63.0,67.0,1.1428571428571428,0.14285714285714285
Flare_20241208_1884,2024-12-08 11:53:00,2024-12-08 12:10:00,2024-12-08 12:23:00,C8.0,C,8.0,C5-9.9,GOES,17.0,13.0,30.0,2024-12-08,12,2,12,10,0,10,18.0,35.0,1.0,109.0,117.0,2.0588235294117645,1.0588235294117647
Flare_20241208_1885,2024-12-08 15:28:00,2024-12-08 15:38:00,2024-12-08 15:50:00,C4.5,C,4.5,C1-4.9,GOES,10.0,12.0,22.0,2024-12-08,11,5,11,6,0,6,17.0,27.0,1.0,,,2.7,1.7
Flare_20241208_1886,2024-12-08 16:00:00,2024-12-08 16:11:00,2024-12-08 16:18:00,M1.5,M,1.5,M1-4.9,GOES,11.0,7.0,18.0,2024-12-08,6,1,6,5,0,5,2.0,13.0,4.0,21.0,33.0,1.1818181818181819,0.18181818181818182
Flare_20241208_1887,2024-12-08 17:07:00,2024-12-08 17:18:00,2024-12-08 17:28:00,C5.1,C,5.1,C5-9.9,GOES,11.0,10.0,21.0,2024-12-08,0,0,0,0,0,0,,,,60.0,67.0,,
Flare_20241208_1888,2024-12-08 21:23:00,2024-12-08 21:28:00,2024-12-08 21:34:00,C3.0,C,3.0,C1-4.9,GOES,5.0,6.0,11.0,2024-12-08,4,3,4,1,0,1,30.0,35.0,1.0,,,7.0,6.0
Flare_20241208_1889,2024-12-08 21:34:00,2024-12-08 21:38:00,2024-12-08 21:43:00,C3.9,C,3.9,C1-4.9,GOES,4.0,5.0,9.0,2024-12-08,0,0,0,0,0,0,,,,4.0,10.0,,
Flare_20241229_1890,2024-12-29 02:28:00,2024-12-29 02:35:00,2024-12-29 02:38:00,M1.0,M,1.0,M1-4.9,GOES,7.0,3.0,10.0,2024-12-29,10,3,10,7,0,7,28.0,35.0,1.0,,,5.0,4.0
Flare_20241229_1891,2024-12-29 02:38:00,2024-12-29 02:46:00,2024-12-29 02:53:00,M1.3,M,1.3,M1-4.9,GOES,8.0,7.0,15.0,2024-12-29,3,0,3,3,0,3,,3.0,1.0,8.0,11.0,0.375,
Flare_20241229_1892,2024-12-29 03:25:00,2024-12-29 03:30:00,2024-12-29 03:40:00,M1.3,M,1.3,M1-4.9,GOES,5.0,10.0,15.0,2024-12-29,3,3,3,0,0,0,19.0,24.0,22.0,37.0,44.0,4.8,3.8
Flare_20241229_1893,2024-12-29 03:56:00,2024-12-29 04:05:00,2024-12-29 04:14:00,M1.2,M,1.2,M1-4.9,GOES,9.0,9.0,18.0,2024-12-29,3,0,3,3,0,3,,3.0,1.0,25.0,35.0,0.3333333333333333,
Flare_20241229_1894,2024-12-29 04:18:00,2024-12-29 04:30:00,2024-12-29 04:45:00,M2.0,M,2.0,M1-4.9,GOES,12.0,15.0,27.0,2024-12-29,8,0,8,8,0,8,,8.0,1.0,16.0,25.0,0.6666666666666666,
Flare_20241229_1895,2024-12-29 05:12:00,2024-12-29 05:26:00,2024-12-29 05:32:00,M3.1,M,3.1,M1-4.9,GOES,14.0,6.0,20.0,2024-12-29,5,1,5,4,0,4,10.0,24.0,1.0,41.0,56.0,1.7142857142857142,0.7142857142857143
Flare_20241229_1896,2024-12-29 05:41:00,2024-12-29 05:47:00,2024-12-29 05:58:00,M3.5,M,3.5,M1-4.9,GOES,6.0,11.0,17.0,2024-12-29,0,0,0,0,0,0,,,,15.0,21.0,,
Flare_20241229_1897,2024-12-29 06:48:00,2024-12-29 06:59:00,2024-12-29 07:08:00,M3.0,M,3.0,M1-4.9,GOES,11.0,9.0,20.0,2024-12-29,2,2,2,0,0,0,27.0,38.0,37.0,61.0,72.0,3.4545454545454546,2.4545454545454546
Flare_20241229_1898,2024-12-29 07:08:00,2024-12-29 07:18:00,2024-12-29 07:34:00,X1.1,X,1.1,X1-4.9,GOES,10.0,16.0,26.0,2024-12-29,0,0,0,0,0,0,,,,10.0,19.0,,
Flare_20241229_1899,2024-12-29 07:54:00,2024-12-29 07:59:00,2024-12-29 09:00:00,M4.2,M,4.2,M1-4.9,GOES,5.0,61.0,66.0,2024-12-29,0,0,0,0,0,0,,,,25.0,41.0,,
Flare_20241229_1900,2024-12-29 09:41:00,2024-12-29 09:48:00,2024-12-29 09:55:00,M1.4,M,1.4,M1-4.9,GOES,7.0,7.0,14.0,2024-12-29,1,0,1,1,0,1,,2.0,2.0,48.0,109.0,0.2857142857142857,
Flare_20241229_1901,2024-12-29 10:26:00,2024-12-29 10:39:00,2024-12-29 10:54:00,M2.6,M,2.6,M1-4.9,GOES,13.0,15.0,28.0,2024-12-29,17,4,17,13,0,13,12.0,25.0,1.0,44.0,51.0,1.9230769230769231,0.9230769230769231
Flare_20241229_1902,2024-12-29 12:15:00,2024-12-29 12:24:00,2024-12-29 12:29:00,M1.6,M,1.6,M1-4.9,GOES,9.0,5.0,14.0,2024-12-29,0,0,0,0,0,0,,,,90.0,105.0,,
Flare_20241229_1903,2024-12-29 12:50:00,2024-12-29 12:56:00,2024-12-29 13:00:00,M1.3,M,1.3,M1-4.9,GOES,6.0,4.0,10.0,2024-12-29,6,4,6,2,0,2,6.0,12.0,4.0,27.0,32.0,2.0,1.0
Flare_20241229_1904,2024-12-29 15:02:00,2024-12-29 15:09:00,2024-12-29 15:22:00,M7.1,M,7.1,M5-9.9,GOES,7.0,13.0,20.0,2024-12-29,6,6,6,0,0,0,27.0,34.0,8.0,129.0,133.0,4.857142857142857,3.857142857142857
Flare_20241229_1905,2024-12-29 16:56:00,2024-12-29 17:08:00,2024-12-29 17:20:00,M3.3,M,3.3,M1-4.9,GOES,12.0,12.0,24.0,2024-12-29,9,5,9,4,0,4,30.0,42.0,5.0,106.0,119.0,3.5,2.5
Flare_20241229_1906,2024-12-29 17:46:00,2024-12-29 17:52:00,2024-12-29 17:58:00,M1.2,M,1.2,M1-4.9,GOES,6.0,6.0,12.0,2024-12-29,0,0,0,0,0,0,,,,32.0,44.0,,
Flare_20241229_1907,2024-12-29 17:58:00,2024-12-29 18:04:00,2024-12-29 18:08:00,M1.4,M,1.4,M1-4.9,GOES,6.0,4.0,10.0,2024-12-29,0,0,0,0,0,0,,,,6.0,12.0,,
Flare_20241229_1908,2024-12-29 18:27:00,2024-12-29 18:41:00,2024-12-29 18:58:00,M3.3,M,3.3,M1-4.9,GOES,14.0,17.0,31.0,2024-12-29,3,0,3,3,0,3,,3.0,1.0,33.0,37.0,0.21428571428571427,
Flare_20241229_1909,2024-12-29 19:57:00,2024-12-29 20:03:00,2024-12-29 20:09:00,C8.7,C,8.7,C5-9.9,GOES,6.0,6.0,12.0,2024-12-29,1,1,1,0,0,0,12.0,18.0,18.0,65.0,82.0,3.0,2.0
Flare_20241229_1910,2024-12-29 20:31:00,2024-12-29 20:39:00,2024-12-29 20:46:00,M1.1,M,1.1,M1-4.9,GOES,8.0,7.0,15.0,2024-12-29,1,0,1,1,0,1,,2.0,2.0,30.0,36.0,0.25,
Flare_20241229_1911,2024-12-29 21:42:00,2024-12-29 21:53:00,2024-12-29 21:57:00,M1.5,M,1.5,M1-4.9,GOES,11.0,4.0,15.0,2024-12-29,18,12,18,6,0,6,30.0,41.0,5.0,67.0,74.0,3.727272727272727,2.727272727272727
Flare_20241229_1912,2024-12-29 21:57:00,2024-12-29 22:06:00,2024-12-29 22:13:00,M1.8,M,1.8,M1-4.9,GOES,9.0,7.0,16.0,2024-12-29,0,0,0,0,0,0,,,,9.0,13.0,,
Flare_20241229_1913,2024-12-29 23:20:00,2024-12-29 23:30:00,2024-12-29 23:36:00,M1.9,M,1.9,M1-4.9,GOES,10.0,6.0,16.0,2024-12-29,7,5,7,2,0,2,25.0,35.0,3.0,77.0,84.0,3.5,2.5
Flare_20241230_1914,2024-12-30 00:33:00,2024-12-30 00:47:00,2024-12-30 00:58:00,M1.7,M,1.7,M1-4.9,GOES,14.0,11.0,25.0,2024-12-30,7,0,7,7,0,7,,7.0,1.0,71.0,77.0,0.5,
Flare_20241230_1915,2024-12-30 02:08:00,2024-12-30 02:12:00,2024-12-30 02:17:00,C7.3,C,7.3,C5-9.9,GOES,4.0,5.0,9.0,2024-12-30,3,3,3,0,0,0,14.0,18.0,16.0,74.0,85.0,4.5,3.5
Flare_20241230_1916,2024-12-30 02:50:00,2024-12-30 03:00:00,2024-12-30 03:08:00,M1.7,M,1.7,M1-4.9,GOES,10.0,8.0,18.0,2024-12-30,6,0,6,6,0,6,,6.0,1.0,43.0,48.0,0.6,
Flare_20241230_1917,2024-12-30 04:01:00,2024-12-30 04:14:00,2024-12-30 04:28:00,X1.5,X,1.5,X1-4.9,GOES,13.0,14.0,27.0,2024-12-30,3,3,3,0,0,0,28.0,41.0,39.0,66.0,74.0,3.1538461538461537,2.1538461538461537
Flare_20241230_1918,2024-12-30 04:29:00,2024-12-30 04:31:00,2024-12-30 04:34:00,X1.1,X,1.1,X1-4.9,GOES,2.0,3.0,5.0,2024-12-30,0,0,0,0,0,0,,,,3.0,17.0,,
Flare_20241230_1919,2024-12-30 06:13:00,2024-12-30 06:25:00,2024-12-30 06:40:00,M3.5,M,3.5,M1-4.9,GOES,12.0,15.0,27.0,2024-12-30,2,1,2,1,0,1,9.0,21.0,5.0,111.0,114.0,1.75,0.75
Flare_20241230_1920,2024-12-30 08:34:00,2024-12-30 08:40:00,2024-12-30 08:44:00,M1.4,M,1.4,M1-4.9,GOES,6.0,4.0,10.0,2024-12-30,6,6,6,0,0,0,23.0,29.0,13.0,120.0,135.0,4.833333333333333,3.8333333333333335
Flare_20241230_1921,2024-12-30 08:44:00,2024-12-30 08:50:00,2024-12-30 08:56:00,M1.7,M,1.7,M1-4.9,GOES,6.0,6.0,12.0,2024-12-30,0,0,0,0,0,0,,,,6.0,10.0,,
Flare_20241230_1922,2024-12-30 10:00:00,2024-12-30 10:11:00,2024-12-30 10:18:00,M1.7,M,1.7,M1-4.9,GOES,11.0,7.0,18.0,2024-12-30,15,8,15,7,0,7,14.0,25.0,5.0,75.0,81.0,2.272727272727273,1.2727272727272727
Flare_20241230_1923,2024-12-30 13:53:00,2024-12-30 14:02:00,2024-12-30 14:07:00,C6.0,C,6.0,C5-9.9,GOES,9.0,5.0,14.0,2024-12-30,13,9,13,4,0,4,27.0,36.0,1.0,,,4.0,3.0
Flare_20241230_1924,2024-12-30 14:34:00,2024-12-30 14:46:00,2024-12-30 14:53:00,M3.5,M,3.5,M1-4.9,GOES,12.0,7.0,19.0,2024-12-30,11,4,11,7,0,7,4.0,16.0,6.0,39.0,44.0,1.3333333333333333,0.3333333333333333
Flare_20241230_1925,2024-12-30 16:45:00,2024-12-30 16:54:00,2024-12-30 17:01:00,M5.0,M,5.0,M5-9.9,GOES,9.0,7.0,16.0,2024-12-30,2,0,2,2,0,2,,3.0,2.0,121.0,128.0,0.3333333333333333,
Flare_20241230_1926,2024-12-30 17:14:00,2024-12-30 17:30:00,2024-12-30 17:36:00,M1.2,M,1.2,M1-4.9,GOES,16.0,6.0,22.0,2024-12-30,12,0,12,12,0,12,,12.0,1.0,29.0,36.0,0.75,
Flare_20241230_1927,2024-12-30 17:36:00,2024-12-30 17:42:00,2024-12-30 17:48:00,M1.6,M,1.6,M1-4.9,GOES,6.0,6.0,12.0,2024-12-30,0,0,0,0,0,0,,,,6.0,12.0,,
Flare_20241230_1928,2024-12-30 18:14:00,2024-12-30 18:24:00,2024-12-30 18:27:00,M1.6,M,1.6,M1-4.9,GOES,10.0,3.0,13.0,2024-12-30,7,0,7,7,0,7,,10.0,4.0,36.0,42.0,1.0,
Flare_20241230_1929,2024-12-30 18:27:00,2024-12-30 18:33:00,2024-12-30 18:43:00,M1.7,M,1.7,M1-4.9,GOES,6.0,10.0,16.0,2024-12-30,0,0,0,0,0,0,,,,6.0,9.0,,
Flare_20241230_1930,2024-12-30 19:56:00,2024-12-30 20:03:00,2024-12-30 20:07:00,C5.9,C,5.9,C5-9.9,GOES,7.0,4.0,11.0,2024-12-30,5,0,5,5,0,5,,5.0,1.0,80.0,90.0,0.7142857142857143,
Flare_20241230_1931,2024-12-30 20:21:00,2024-12-30 20:29:00,2024-12-30 20:33:00,C5.5,C,5.5,C5-9.9,GOES,8.0,4.0,12.0,2024-12-30,4,0,4,4,0,4,,4.0,1.0,22.0,26.0,0.5,
