StartTime,EndTime,Class,Observatory,PeakTime
2024-07-29 19:28:00,2024-07-29 19:40:00,C7.0,GOES,2024-07-29 19:34:00
2024-07-29 19:40:00,2024-07-29 20:10:00,M6.4,GOES,2024-07-29 19:57:00
2024-07-29 20:55:00,2024-07-29 21:06:00,M1.1,GOES,2024-07-29 21:00:00
2024-07-29 22:09:00,2024-07-29 22:30:00,C9.9,GOES,2024-07-29 22:22:00
2024-08-05 01:00:00,2024-08-05 01:07:00,C7.0,GOES,2024-08-05 01:03:00
2024-08-05 01:19:00,2024-08-05 01:28:00,C5.4,GOES,2024-08-05 01:24:00
2024-08-05 02:22:00,2024-08-05 02:35:00,M1.1,GOES,2024-08-05 02:31:00
2024-08-05 05:13:00,2024-08-05 05:27:00,M6.1,GOES,2024-08-05 05:23:00
2024-08-05 09:49:00,2024-08-05 10:09:00,M1.7,GOES,2024-08-05 10:01:00
2024-08-05 13:24:00,2024-08-05 13:54:00,X1.7,GOES,2024-08-05 13:40:00
2024-08-05 15:18:00,2024-08-05 15:32:00,X1.1,GOES,2024-08-05 15:27:00
2024-08-05 17:56:00,2024-08-05 18:09:00,M1.0,GOES,2024-08-05 18:02:00
2024-08-05 18:20:00,2024-08-05 18:42:00,M1.2,GOES,2024-08-05 18:37:00
2024-08-08 00:12:00,2024-08-08 00:49:00,C7.9,GOES,2024-08-08 00:34:00
2024-08-08 00:49:00,2024-08-08 01:15:00,M2.1,GOES,2024-08-08 01:06:00
2024-08-08 02:38:00,2024-08-08 02:53:00,C8.0,GOES,2024-08-08 02:45:00
2024-08-08 03:27:00,2024-08-08 05:09:00,M1.3,GOES,2024-08-08 04:41:00
2024-08-08 06:30:00,2024-08-08 06:40:00,C9.1,GOES,2024-08-08 06:35:00
2024-08-08 07:09:00,2024-08-08 07:30:00,C7.4,GOES,2024-08-08 07:19:00
2024-08-08 08:21:00,2024-08-08 08:37:00,C7.7,GOES,2024-08-08 08:31:00
2024-08-08 11:24:00,2024-08-08 11:52:00,M1.6,GOES,2024-08-08 11:42:00
2024-08-08 12:56:00,2024-08-08 13:04:00,M1.0,GOES,2024-08-08 13:00:00
2024-08-08 13:36:00,2024-08-08 13:52:00,M1.5,GOES,2024-08-08 13:43:00
2024-08-08 17:18:00,2024-08-08 17:35:00,C6.4,GOES,2024-08-08 17:25:00
2024-08-08 17:35:00,2024-08-08 17:51:00,C6.5,GOES,2024-08-08 17:44:00
2024-08-08 18:39:00,2024-08-08 18:48:00,C6.1,GOES,2024-08-08 18:44:00
2024-08-08 19:01:00,2024-08-08 19:57:00,X1.3,GOES,2024-08-08 19:35:00
2024-08-08 22:46:00,2024-08-08 22:56:00,M1.2,GOES,2024-08-08 22:51:00
2024-08-13 23:26:00,2024-08-14 00:06:00,M4.2,GOES,2024-08-13 23:44:00
2024-08-14 03:09:00,2024-08-14 03:21:00,C9.2,GOES,2024-08-14 03:16:00
2024-08-14 03:33:00,2024-08-14 04:27:00,M4.4,GOES,2024-08-14 04:02:00
2024-08-14 06:00:00,2024-08-14 07:08:00,X1.1,GOES,2024-08-14 06:40:00
2024-08-14 13:16:00,2024-08-14 13:38:00,M1.0,GOES,2024-08-14 13:24:00
2024-08-14 15:39:00,2024-08-14 15:57:00,M5.3,GOES,2024-08-14 15:49:00
2024-08-14 18:00:00,2024-08-14 18:11:00,C8.6,GOES,2024-08-14 18:06:00
2024-08-14 21:32:00,2024-08-14 21:44:00,C5.7,GOES,2024-08-14 21:39:00
2024-09-11 23:49:00,2024-09-12 00:32:00,M5.0,GOES,2024-09-12 00:12:00
2024-09-12 02:38:00,2024-09-12 02:48:00,C9.9,GOES,2024-09-12 02:43:00
2024-09-12 03:01:00,2024-09-12 03:09:00,C7.5,GOES,2024-09-12 03:05:00
2024-09-12 03:55:00,2024-09-12 04:11:00,M1.0,GOES,2024-09-12 04:04:00
2024-09-12 04:26:00,2024-09-12 04:39:00,M1.2,GOES,2024-09-12 04:32:00
2024-09-12 05:15:00,2024-09-12 05:26:00,C6.6,GOES,2024-09-12 05:22:00
2024-09-12 06:04:00,2024-09-12 06:29:00,M2.7,GOES,2024-09-12 06:18:00
2024-09-12 08:27:00,2024-09-12 08:50:00,C9.7,GOES,2024-09-12 08:43:00
2024-09-12 09:31:00,2024-09-12 09:51:00,X1.3,GOES,2024-09-12 09:43:00
2024-09-12 12:15:00,2024-09-12 12:28:00,C8.2,GOES,2024-09-12 12:22:00
2024-09-12 13:13:00,2024-09-12 13:32:00,M1.2,GOES,2024-09-12 13:21:00
2024-09-12 14:31:00,2024-09-12 14:47:00,M6.8,GOES,2024-09-12 14:43:00
2024-09-12 14:56:00,2024-09-12 15:20:00,M1.6,GOES,2024-09-12 15:06:00
2024-09-12 18:23:00,2024-09-12 18:37:00,C7.4,GOES,2024-09-12 18:31:00
2024-09-12 18:46:00,2024-09-12 19:16:00,C9.7,GOES,2024-09-12 18:59:00
2024-09-12 21:04:00,2024-09-12 21:18:00,C8.9,GOES,2024-09-12 21:11:00
2024-09-14 00:48:00,2024-09-14 01:07:00,C4.5,GOES,2024-09-14 00:58:00
2024-09-14 03:10:00,2024-09-14 07:22:00,M1.0,GOES,2024-09-14 04:31:00
2024-09-14 07:26:00,2024-09-14 07:53:00,M3.0,GOES,2024-09-14 07:41:00
2024-09-14 14:17:00,2024-09-14 14:41:00,C5.4,GOES,2024-09-14 14:28:00
2024-09-14 15:13:00,2024-09-14 15:47:00,X4.5,GOES,2024-09-14 15:29:00
2024-09-14 23:49:00,2024-09-14 23:55:00,C2.9,GOES,2024-09-14 23:51:00
2024-09-30 23:37:00,2024-10-01 00:23:00,M7.6,GOES,2024-09-30 23:59:00
2024-10-01 04:28:00,2024-10-01 04:36:00,C6.7,GOES,2024-10-01 04:32:00
2024-10-01 06:53:00,2024-10-01 07:02:00,C3.9,GOES,2024-10-01 07:00:00
2024-10-01 07:02:00,2024-10-01 07:10:00,C4.3,GOES,2024-10-01 07:07:00
2024-10-01 07:10:00,2024-10-01 07:22:00,C5.2,GOES,2024-10-01 07:18:00
2024-10-01 13:22:00,2024-10-01 13:33:00,C4.9,GOES,2024-10-01 13:29:00
2024-10-01 14:41:00,2024-10-01 14:56:00,M1.0,GOES,2024-10-01 14:52:00
2024-10-01 14:56:00,2024-10-01 15:26:00,C8.4,GOES,2024-10-01 15:17:00
2024-10-01 17:46:00,2024-10-01 17:57:00,C8.1,GOES,2024-10-01 17:53:00
2024-10-01 18:52:00,2024-10-01 19:37:00,M1.5,GOES,2024-10-01 19:17:00
2024-10-01 21:17:00,2024-10-01 21:58:00,C8.7,GOES,2024-10-01 21:31:00
2024-10-01 21:58:00,2024-10-01 22:29:00,X7.1,GOES,2024-10-01 22:20:00
2024-10-03 02:23:00,2024-10-03 02:48:00,M1.1,GOES,2024-10-03 02:34:00
2024-10-03 03:22:00,2024-10-03 03:59:00,M1.5,GOES,2024-10-03 03:41:00
2024-10-03 04:43:00,2024-10-03 04:52:00,C9.8,GOES,2024-10-03 04:47:00
2024-10-03 06:43:00,2024-10-03 06:52:00,C8.6,GOES,2024-10-03 06:48:00
2024-10-03 08:10:00,2024-10-03 08:30:00,M1.5,GOES,2024-10-03 08:28:00
2024-10-03 08:30:00,2024-10-03 08:41:00,M1.5,GOES,2024-10-03 08:36:00
2024-10-03 12:08:00,2024-10-03 12:27:00,X9.0,GOES,2024-10-03 12:18:00
2024-10-03 17:18:00,2024-10-03 17:27:00,M1.5,GOES,2024-10-03 17:21:00
2024-10-03 20:09:00,2024-10-03 20:40:00,M6.7,GOES,2024-10-03 20:28:00
2024-10-03 21:39:00,2024-10-03 21:48:00,M2.3,GOES,2024-10-03 21:41:00
2024-10-03 23:25:00,2024-10-03 23:30:00,M1.1,GOES,2024-10-03 23:28:00
2024-10-07 05:26:00,2024-10-07 05:38:00,C5.9,GOES,2024-10-07 05:32:00
2024-10-07 10:21:00,2024-10-07 10:36:00,C6.6,GOES,2024-10-07 10:28:00
2024-10-07 18:03:00,2024-10-07 19:02:00,M1.3,GOES,2024-10-07 18:38:00
2024-10-07 19:02:00,2024-10-07 19:31:00,X2.1,GOES,2024-10-07 19:13:00
2024-10-07 20:03:00,2024-10-07 21:27:00,X1.0,GOES,2024-10-07 20:59:00
2024-10-09 01:25:00,2024-10-09 02:43:00,X1.8,GOES,2024-10-09 01:56:00
2024-10-09 05:41:00,2024-10-09 06:02:00,M1.6,GOES,2024-10-09 05:46:00
2024-10-09 09:50:00,2024-10-09 10:05:00,C6.3,GOES,2024-10-09 09:58:00
2024-10-09 10:50:00,2024-10-09 11:02:00,C6.1,GOES,2024-10-09 10:56:00
2024-10-09 15:44:00,2024-10-09 15:53:00,X1.4,GOES,2024-10-09 15:47:00
2024-10-09 20:06:00,2024-10-09 20:23:00,C7.5,GOES,2024-10-09 20:14:00
2024-10-09 22:59:00,2024-10-09 23:21:00,M7.7,GOES,2024-10-09 23:12:00
2024-10-24 03:30:00,2024-10-24 04:28:00,X3.3,GOES,2024-10-24 03:57:00
2024-10-24 10:22:00,2024-10-24 10:34:00,M1.2,GOES,2024-10-24 10:29:00
2024-10-24 12:42:00,2024-10-24 12:58:00,C6.4,GOES,2024-10-24 12:50:00
2024-10-26 02:11:00,2024-10-26 02:25:00,C4.5,GOES,2024-10-26 02:19:00
2024-10-26 03:58:00,2024-10-26 04:13:00,C4.0,GOES,2024-10-26 04:09:00
2024-10-26 05:57:00,2024-10-26 06:32:00,M9.5,GOES,2024-10-26 06:23:00
2024-10-26 06:32:00,2024-10-26 07:56:00,X1.8,GOES,2024-10-26 07:19:00
2024-10-26 11:36:00,2024-10-26 11:57:00,M2.2,GOES,2024-10-26 11:50:00
2024-10-26 11:58:00,2024-10-26 12:13:00,M2.8,GOES,2024-10-26 12:06:00
2024-10-26 14:04:00,2024-10-26 14:30:00,M1.6,GOES,2024-10-26 14:16:00
2024-10-26 22:28:00,2024-10-26 22:58:00,C9.7,GOES,2024-10-26 22:38:00
2024-10-31 00:42:00,2024-10-31 01:00:00,C9.3,GOES,2024-10-31 00:51:00
2024-10-31 02:16:00,2024-10-31 03:23:00,M1.0,GOES,2024-10-31 02:52:00
2024-10-31 03:23:00,2024-10-31 03:37:00,M1.0,GOES,2024-10-31 03:30:00
2024-10-31 05:03:00,2024-10-31 05:18:00,C5.6,GOES,2024-10-31 05:11:00
2024-10-31 08:24:00,2024-10-31 08:37:00,C6.2,GOES,2024-10-31 08:31:00
2024-10-31 08:37:00,2024-10-31 08:49:00,C5.5,GOES,2024-10-31 08:45:00
2024-10-31 08:56:00,2024-10-31 09:12:00,C7.6,GOES,2024-10-31 09:04:00
2024-10-31 09:22:00,2024-10-31 09:56:00,M1.3,GOES,2024-10-31 09:37:00
2024-10-31 10:19:00,2024-10-31 10:54:00,C6.4,GOES,2024-10-31 10:23:00
2024-10-31 12:41:00,2024-10-31 13:03:00,M2.4,GOES,2024-10-31 12:54:00
2024-10-31 13:46:00,2024-10-31 14:11:00,M1.2,GOES,2024-10-31 13:59:00
2024-10-31 18:21:00,2024-10-31 18:31:00,C4.7,GOES,2024-10-31 18:29:00
2024-10-31 18:31:00,2024-10-31 18:40:00,C4.8,GOES,2024-10-31 18:36:00
2024-10-31 18:57:00,2024-10-31 19:18:00,M1.0,GOES,2024-10-31 19:07:00
2024-10-31 20:14:00,2024-10-31 20:32:00,C6.3,GOES,2024-10-31 20:25:00
2024-10-31 21:03:00,2024-10-31 21:12:00,M4.6,GOES,2024-10-31 21:10:00
2024-10-31 21:12:00,2024-10-31 21:27:00,X2.0,GOES,2024-10-31 21:20:00
2024-11-06 01:22:00,2024-11-06 01:31:00,C6.0,GOES,2024-11-06 01:26:00
2024-11-06 02:28:00,2024-11-06 02:46:00,M1.1,GOES,2024-11-06 02:38:00
2024-11-06 03:02:00,2024-11-06 03:14:00,M1.2,GOES,2024-11-06 03:09:00
2024-11-06 03:57:00,2024-11-06 04:27:00,C7.9,GOES,2024-11-06 04:08:00
2024-11-06 06:54:00,2024-11-06 07:13:00,C7.5,GOES,2024-11-06 07:06:00
2024-11-06 07:13:00,2024-11-06 07:36:00,C8.9,GOES,2024-11-06 07:29:00
2024-11-06 07:36:00,2024-11-06 08:23:00,M2.9,GOES,2024-11-06 08:04:00
2024-11-06 08:48:00,2024-11-06 08:54:00,M5.8,GOES,2024-11-06 08:50:00
2024-11-06 11:56:00,2024-11-06 12:10:00,M1.5,GOES,2024-11-06 12:04:00
2024-11-06 12:25:00,2024-11-06 12:35:00,C7.1,GOES,2024-11-06 12:31:00
2024-11-06 12:46:00,2024-11-06 12:56:00,C7.4,GOES,2024-11-06 12:53:00
2024-11-06 12:56:00,2024-11-06 13:11:00,M1.2,GOES,2024-11-06 13:02:00
2024-11-06 13:24:00,2024-11-06 13:46:00,X2.3,GOES,2024-11-06 13:40:00
2024-11-06 14:27:00,2024-11-06 14:45:00,M5.3,GOES,2024-11-06 14:38:00
2024-11-06 17:10:00,2024-11-06 17:23:00,M1.2,GOES,2024-11-06 17:18:00
2024-11-06 18:53:00,2024-11-06 19:13:00,M1.1,GOES,2024-11-06 18:59:00
2024-11-06 20:35:00,2024-11-06 20:52:00,M1.3,GOES,2024-11-06 20:42:00
2024-11-06 22:20:00,2024-11-06 22:43:00,C5.5,GOES,2024-11-06 22:29:00
2024-11-06 22:43:00,2024-11-06 23:10:00,M1.1,GOES,2024-11-06 23:05:00
2024-11-06 23:10:00,2024-11-06 23:21:00,M1.1,GOES,2024-11-06 23:16:00
2024-11-06 23:42:00,2024-11-07 00:16:00,M1.6,GOES,2024-11-07 00:04:00
2024-12-08 00:37:00,2024-12-08 00:47:00,C2.5,GOES,2024-12-08 00:42:00
2024-12-08 01:07:00,2024-12-08 01:36:00,C5.5,GOES,2024-12-08 01:20:00
2024-12-08 02:26:00,2024-12-08 02:38:00,C2.0,GOES,2024-12-08 02:31:00
2024-12-08 04:53:00,2024-12-08 05:02:00,C2.3,GOES,2024-12-08 04:59:00
2024-12-08 05:02:00,2024-12-08 05:11:00,C2.4,GOES,2024-12-08 05:07:00
2024-12-08 08:23:00,2024-12-08 08:50:00,C3.2,GOES,2024-12-08 08:32:00
2024-12-08 08:50:00,2024-12-08 09:10:00,X2.2,GOES,2024-12-08 09:06:00
2024-12-08 10:06:00,2024-12-08 10:21:00,C2.9,GOES,2024-12-08 10:13:00
2024-12-08 11:53:00,2024-12-08 12:23:00,C8.0,GOES,2024-12-08 12:10:00
2024-12-08 15:28:00,2024-12-08 15:50:00,C4.5,GOES,2024-12-08 15:38:00
2024-12-08 16:00:00,2024-12-08 16:18:00,M1.5,GOES,2024-12-08 16:11:00
2024-12-08 17:07:00,2024-12-08 17:28:00,C5.1,GOES,2024-12-08 17:18:00
2024-12-08 21:23:00,2024-12-08 21:34:00,C3.0,GOES,2024-12-08 21:28:00
2024-12-08 21:34:00,2024-12-08 21:43:00,C3.9,GOES,2024-12-08 21:38:00
2024-12-29 02:28:00,2024-12-29 02:38:00,M1.0,GOES,2024-12-29 02:35:00
2024-12-29 02:38:00,2024-12-29 02:53:00,M1.3,GOES,2024-12-29 02:46:00
2024-12-29 03:25:00,2024-12-29 03:40:00,M1.3,GOES,2024-12-29 03:30:00
2024-12-29 03:56:00,2024-12-29 04:14:00,M1.2,GOES,2024-12-29 04:05:00
2024-12-29 04:18:00,2024-12-29 04:45:00,M2.0,GOES,2024-12-29 04:30:00
2024-12-29 05:12:00,2024-12-29 05:32:00,M3.1,GOES,2024-12-29 05:26:00
2024-12-29 05:41:00,2024-12-29 05:58:00,M3.5,GOES,2024-12-29 05:47:00
2024-12-29 06:48:00,2024-12-29 07:08:00,M3.0,GOES,2024-12-29 06:59:00
2024-12-29 07:08:00,2024-12-29 07:34:00,X1.1,GOES,2024-12-29 07:18:00
2024-12-29 07:54:00,2024-12-29 09:00:00,M4.2,GOES,2024-12-29 07:59:00
2024-12-29 09:41:00,2024-12-29 09:55:00,M1.4,GOES,2024-12-29 09:48:00
2024-12-29 10:26:00,2024-12-29 10:54:00,M2.6,GOES,2024-12-29 10:39:00
2024-12-29 12:15:00,2024-12-29 12:29:00,M1.6,GOES,2024-12-29 12:24:00
2024-12-29 12:50:00,2024-12-29 13:00:00,M1.3,GOES,2024-12-29 12:56:00
2024-12-29 15:02:00,2024-12-29 15:22:00,M7.1,GOES,2024-12-29 15:09:00
2024-12-29 16:56:00,2024-12-29 17:20:00,M3.3,GOES,2024-12-29 17:08:00
2024-12-29 17:46:00,2024-12-29 17:58:00,M1.2,GOES,2024-12-29 17:52:00
2024-12-29 17:58:00,2024-12-29 18:08:00,M1.4,GOES,2024-12-29 18:04:00
2024-12-29 18:27:00,2024-12-29 18:58:00,M3.3,GOES,2024-12-29 18:41:00
2024-12-29 19:57:00,2024-12-29 20:09:00,C8.7,GOES,2024-12-29 20:03:00
2024-12-29 20:31:00,2024-12-29 20:46:00,M1.1,GOES,2024-12-29 20:39:00
2024-12-29 21:42:00,2024-12-29 21:57:00,M1.5,GOES,2024-12-29 21:53:00
2024-12-29 21:57:00,2024-12-29 22:13:00,M1.8,GOES,2024-12-29 22:06:00
2024-12-29 23:20:00,2024-12-29 23:36:00,M1.9,GOES,2024-12-29 23:30:00
2024-12-30 00:33:00,2024-12-30 00:58:00,M1.7,GOES,2024-12-30 00:47:00
2024-12-30 02:08:00,2024-12-30 02:17:00,C7.3,GOES,2024-12-30 02:12:00
2024-12-30 02:50:00,2024-12-30 03:08:00,M1.7,GOES,2024-12-30 03:00:00
2024-12-30 04:01:00,2024-12-30 04:28:00,X1.5,GOES,2024-12-30 04:14:00
2024-12-30 04:29:00,2024-12-30 04:34:00,X1.1,GOES,2024-12-30 04:31:00
2024-12-30 06:13:00,2024-12-30 06:40:00,M3.5,GOES,2024-12-30 06:25:00
2024-12-30 08:34:00,2024-12-30 08:44:00,M1.4,GOES,2024-12-30 08:40:00
2024-12-30 08:44:00,2024-12-30 08:56:00,M1.7,GOES,2024-12-30 08:50:00
2024-12-30 10:00:00,2024-12-30 10:18:00,M1.7,GOES,2024-12-30 10:11:00
2024-12-30 13:53:00,2024-12-30 14:07:00,C6.0,GOES,2024-12-30 14:02:00
2024-12-30 14:34:00,2024-12-30 14:53:00,M3.5,GOES,2024-12-30 14:46:00
2024-12-30 16:45:00,2024-12-30 17:01:00,M5.0,GOES,2024-12-30 16:54:00
2024-12-30 17:14:00,2024-12-30 17:36:00,M1.2,GOES,2024-12-30 17:30:00
2024-12-30 17:36:00,2024-12-30 17:48:00,M1.6,GOES,2024-12-30 17:42:00
2024-12-30 18:14:00,2024-12-30 18:27:00,M1.6,GOES,2024-12-30 18:24:00
2024-12-30 18:27:00,2024-12-30 18:43:00,M1.7,GOES,2024-12-30 18:33:00
2024-12-30 19:56:00,2024-12-30 20:07:00,C5.9,GOES,2024-12-30 20:03:00
2024-12-30 20:21:00,2024-12-30 20:33:00,C5.5,GOES,2024-12-30 20:29:00
2024-12-30 21:27:00,2024-12-30 21:38:00,C6.5,GOES,2024-12-30 21:34:00
2024-12-30 21:48:00,2024-12-30 22:02:00,C6.1,GOES,2024-12-30 22:00:00
2024-12-30 22:19:00,2024-12-30 22:29:00,C7.6,GOES,2024-12-30 22:25:00
2024-12-30 22:35:00,2024-12-30 22:48:00,M1.0,GOES,2024-12-30 22:41:00
2025-01-03 00:52:00,2025-01-03 01:07:00,C4.2,GOES,2025-01-03 01:00:00
2025-01-03 01:17:00,2025-01-03 01:31:00,C3.5,GOES,2025-01-03 01:24:00
2025-01-03 03:36:00,2025-01-03 03:45:00,C2.9,GOES,2025-01-03 03:41:00
2025-01-03 07:51:00,2025-01-03 08:45:00,C4.9,GOES,2025-01-03 08:23:00
2025-01-03 11:29:00,2025-01-03 11:49:00,X1.2,GOES,2025-01-03 11:39:00
2025-01-03 15:45:00,2025-01-03 15:59:00,C5.1,GOES,2025-01-03 15:50:00
2025-01-03 20:18:00,2025-01-03 21:12:00,C9.7,GOES,2025-01-03 20:39:00
2025-01-03 21:54:00,2025-01-03 22:27:00,M2.3,GOES,2025-01-03 22:12:00
2025-01-03 22:32:00,2025-01-03 22:51:00,X1.1,GOES,2025-01-03 22:41:00
2025-01-03 23:14:00,2025-01-03 23:33:00,M1.9,GOES,2025-01-03 23:24:00
2025-01-03 23:50:00,2025-01-04 00:05:00,M5.8,GOES,2025-01-03 23:56:00
2025-01-04 00:34:00,2025-01-04 00:41:00,M1.5,GOES,2025-01-04 00:36:00
2025-01-04 02:21:00,2025-01-04 02:34:00,C3.4,GOES,2025-01-04 02:28:00
2025-01-04 02:45:00,2025-01-04 02:52:00,C4.1,GOES,2025-01-04 02:48:00
2025-01-04 03:06:00,2025-01-04 03:26:00,C3.7,GOES,2025-01-04 03:14:00
2025-01-04 03:46:00,2025-01-04 03:58:00,C5.9,GOES,2025-01-04 03:52:00
2025-01-04 04:58:00,2025-01-04 05:27:00,M7.6,GOES,2025-01-04 05:18:00
2025-01-04 08:30:00,2025-01-04 09:06:00,C9.1,GOES,2025-01-04 08:52:00
2025-01-04 11:22:00,2025-01-04 11:43:00,C7.1,GOES,2025-01-04 11:32:00
2025-01-04 12:34:00,2025-01-04 12:56:00,X1.8,GOES,2025-01-04 12:48:00
2025-01-04 14:11:00,2025-01-04 16:34:00,C9.3,GOES,2025-01-04 15:09:00
2025-01-04 18:27:00,2025-01-04 20:38:00,C7.6,GOES,2025-01-04 19:15:00
2025-01-04 21:34:00,2025-01-04 21:52:00,C5.8,GOES,2025-01-04 21:42:00
2025-01-04 23:08:00,2025-01-04 23:36:00,M2.1,GOES,2025-01-04 23:26:00
2025-02-23 00:39:00,2025-02-23 00:54:00,C4.6,GOES,2025-02-23 00:48:00
2025-02-23 02:00:00,2025-02-23 02:23:00,M4.9,GOES,2025-02-23 02:13:00
2025-02-23 04:31:00,2025-02-23 05:22:00,C6.2,GOES,2025-02-23 04:50:00
2025-02-23 09:01:00,2025-02-23 09:22:00,C7.5,GOES,2025-02-23 09:14:00
2025-02-23 09:54:00,2025-02-23 10:01:00,M1.0,GOES,2025-02-23 09:56:00
2025-02-23 11:47:00,2025-02-23 12:07:00,M1.6,GOES,2025-02-23 11:58:00
2025-02-23 15:07:00,2025-02-23 15:16:00,C5.3,GOES,2025-02-23 15:12:00
2025-02-23 16:18:00,2025-02-23 16:51:00,M1.0,GOES,2025-02-23 16:35:00
2025-02-23 17:17:00,2025-02-23 17:31:00,C9.5,GOES,2025-02-23 17:21:00
2025-02-23 19:02:00,2025-02-23 19:13:00,C5.4,GOES,2025-02-23 19:07:00
2025-02-23 19:22:00,2025-02-23 19:34:00,X2.0,GOES,2025-02-23 19:27:00
2025-02-23 21:38:00,2025-02-23 21:47:00,C5.0,GOES,2025-02-23 21:42:00
2025-03-28 03:52:00,2025-03-28 04:21:00,C2.1,GOES,2025-03-28 04:05:00
2025-03-28 07:43:00,2025-03-28 07:57:00,C1.8,GOES,2025-03-28 07:53:00
2025-03-28 07:57:00,2025-03-28 08:09:00,C1.9,GOES,2025-03-28 08:04:00
2025-03-28 13:51:00,2025-03-28 14:07:00,C3.5,GOES,2025-03-28 14:01:00
2025-03-28 15:03:00,2025-03-28 15:42:00,X1.1,GOES,2025-03-28 15:21:00
2025-03-28 17:54:00,2025-03-28 18:05:00,M1.0,GOES,2025-03-28 18:01:00
2025-03-28 19:14:00,2025-03-28 19:38:00,M1.1,GOES,2025-03-28 19:26:00
2025-05-13 13:49:00,2025-05-13 14:00:00,C3.7,GOES,2025-05-13 13:57:00
2025-05-13 15:25:00,2025-05-13 15:44:00,X1.2,GOES,2025-05-13 15:38:00
2025-05-13 20:05:00,2025-05-13 20:20:00,B9.9,GOES,2025-05-13 20:14:00
2025-05-13 22:34:00,2025-05-13 22:53:00,C2.3,GOES,2025-05-13 22:41:00
2025-05-14 00:37:00,2025-05-14 00:50:00,B9.5,GOES,2025-05-14 00:45:00
2025-05-14 01:45:00,2025-05-14 02:08:00,C1.2,GOES,2025-05-14 01:57:00
2025-05-14 02:08:00,2025-05-14 02:21:00,C2.1,GOES,2025-05-14 02:15:00
2025-05-14 03:05:00,2025-05-14 03:35:00,M5.3,GOES,2025-05-14 03:25:00
2025-05-14 07:00:00,2025-05-14 07:34:00,C5.5,GOES,2025-05-14 07:20:00
2025-05-14 07:36:00,2025-05-14 07:51:00,M1.2,GOES,2025-05-14 07:45:00
2025-05-14 08:04:00,2025-05-14 08:31:00,X2.7,GOES,2025-05-14 08:25:00
2025-05-14 11:04:00,2025-05-14 11:31:00,M7.7,GOES,2025-05-14 11:19:00
2025-05-14 14:13:00,2025-05-14 14:33:00,C2.4,GOES,2025-05-14 14:27:00
2025-05-14 16:43:00,2025-05-14 16:55:00,C1.6,GOES,2025-05-14 16:51:00
2025-05-14 17:43:00,2025-05-14 17:59:00,C1.8,GOES,2025-05-14 17:53:00
2025-05-14 17:59:00,2025-05-14 18:18:00,M4.7,GOES,2025-05-14 18:11:00
2025-05-25 01:46:00,2025-05-25 01:57:00,X1.1,GOES,2025-05-25 01:52:00
2025-05-25 02:50:00,2025-05-25 03:01:00,C5.3,GOES,2025-05-25 02:57:00
2025-05-25 03:01:00,2025-05-25 03:09:00,C6.4,GOES,2025-05-25 03:05:00
2025-05-25 06:27:00,2025-05-25 06:38:00,M1.7,GOES,2025-05-25 06:35:00
2025-05-25 07:36:00,2025-05-25 08:02:00,C6.2,GOES,2025-05-25 07:51:00
2025-05-25 09:18:00,2025-05-25 09:24:00,C2.0,GOES,2025-05-25 09:22:00
2025-05-25 09:51:00,2025-05-25 10:05:00,C1.8,GOES,2025-05-25 09:58:00
2025-05-25 10:05:00,2025-05-25 10:25:00,M3.4,GOES,2025-05-25 10:18:00
2025-05-25 16:18:00,2025-05-25 16:36:00,M8.9,GOES,2025-05-25 16:30:00
2025-05-25 19:28:00,2025-05-25 19:58:00,C2.0,GOES,2025-05-25 19:33:00
2025-06-17 00:49:00,2025-06-17 00:56:00,C4.1,GOES,2025-06-17 00:53:00
2025-06-17 01:15:00,2025-06-17 01:33:00,C6.8,GOES,2025-06-17 01:26:00
2025-06-17 06:14:00,2025-06-17 06:27:00,C9.9,GOES,2025-06-17 06:21:00
2025-06-17 08:06:00,2025-06-17 08:16:00,C5.5,GOES,2025-06-17 08:13:00
2025-06-17 20:34:00,2025-06-17 20:42:00,C2.3,GOES,2025-06-17 20:38:00
2025-06-17 20:48:00,2025-06-17 21:11:00,C3.4,GOES,2025-06-17 20:59:00
2025-06-17 21:38:00,2025-06-17 21:54:00,X1.2,GOES,2025-06-17 21:49:00
2025-06-19 01:23:00,2025-06-19 01:36:00,C1.7,GOES,2025-06-19 01:30:00
2025-06-19 04:05:00,2025-06-19 04:15:00,C4.4,GOES,2025-06-19 04:12:00
2025-06-19 06:39:00,2025-06-19 06:54:00,C5.9,GOES,2025-06-19 06:51:00
2025-06-19 07:13:00,2025-06-19 07:51:00,C6.0,GOES,2025-06-19 07:27:00
2025-06-19 08:23:00,2025-06-19 08:29:00,C2.3,GOES,2025-06-19 08:27:00
2025-06-19 09:06:00,2025-06-19 09:53:00,C7.9,GOES,2025-06-19 09:17:00
2025-06-19 10:31:00,2025-06-19 10:39:00,C1.9,GOES,2025-06-19 10:37:00
2025-06-19 19:15:00,2025-06-19 19:35:00,C5.9,GOES,2025-06-19 19:29:00
